lora_te_text_model_encoder_layers_0_mlp_fc1,768,3072
lora_te_text_model_encoder_layers_0_mlp_fc2,3072,768
lora_te_text_model_encoder_layers_0_self_attn_k_proj,768,768
lora_te_text_model_encoder_layers_0_self_attn_out_proj,768,768
lora_te_text_model_encoder_layers_0_self_attn_q_proj,768,768
lora_te_text_model_encoder_layers_0_self_attn_v_proj,768,768
lora_te_text_model_encoder_layers_10_mlp_fc1,768,3072
lora_te_text_model_encoder_layers_10_mlp_fc2,3072,768
lora_te_text_model_encoder_layers_10_self_attn_k_proj,768,768
lora_te_text_model_encoder_layers_10_self_attn_out_proj,768,768
lora_te_text_model_encoder_layers_10_self_attn_q_proj,768,768
lora_te_text_model_encoder_layers_10_self_attn_v_proj,768,768
lora_te_text_model_encoder_layers_11_mlp_fc1,768,3072
lora_te_text_model_encoder_layers_11_mlp_fc2,3072,768
lora_te_text_model_encoder_layers_11_self_attn_k_proj,768,768
lora_te_text_model_encoder_layers_11_self_attn_out_proj,768,768
lora_te_text_model_encoder_layers_11_self_attn_q_proj,768,768
lora_te_text_model_encoder_layers_11_self_attn_v_proj,768,768
lora_te_text_model_encoder_layers_1_mlp_fc1,768,3072
lora_te_text_model_encoder_layers_1_mlp_fc2,3072,768
lora_te_text_model_encoder_layers_1_self_attn_k_proj,768,768
lora_te_text_model_encoder_layers_1_self_attn_out_proj,768,768
lora_te_text_model_encoder_layers_1_self_attn_q_proj,768,768
lora_te_text_model_encoder_layers_1_self_attn_v_proj,768,768
lora_te_text_model_encoder_layers_2_mlp_fc1,768,3072
lora_te_text_model_encoder_layers_2_mlp_fc2,3072,768
lora_te_text_model_encoder_layers_2_self_attn_k_proj,768,768
lora_te_text_model_encoder_layers_2_self_attn_out_proj,768,768
lora_te_text_model_encoder_layers_2_self_attn_q_proj,768,768
lora_te_text_model_encoder_layers_2_self_attn_v_proj,768,768
lora_te_text_model_encoder_layers_3_mlp_fc1,768,3072
lora_te_text_model_encoder_layers_3_mlp_fc2,3072,768
lora_te_text_model_encoder_layers_3_self_attn_k_proj,768,768
lora_te_text_model_encoder_layers_3_self_attn_out_proj,768,768
lora_te_text_model_encoder_layers_3_self_attn_q_proj,768,768
lora_te_text_model_encoder_layers_3_self_attn_v_proj,768,768
lora_te_text_model_encoder_layers_4_mlp_fc1,768,3072
lora_te_text_model_encoder_layers_4_mlp_fc2,3072,768
lora_te_text_model_encoder_layers_4_self_attn_k_proj,768,768
lora_te_text_model_encoder_layers_4_self_attn_out_proj,768,768
lora_te_text_model_encoder_layers_4_self_attn_q_proj,768,768
lora_te_text_model_encoder_layers_4_self_attn_v_proj,768,768
lora_te_text_model_encoder_layers_5_mlp_fc1,768,3072
lora_te_text_model_encoder_layers_5_mlp_fc2,3072,768
lora_te_text_model_encoder_layers_5_self_attn_k_proj,768,768
lora_te_text_model_encoder_layers_5_self_attn_out_proj,768,768
lora_te_text_model_encoder_layers_5_self_attn_q_proj,768,768
lora_te_text_model_encoder_layers_5_self_attn_v_proj,768,768
lora_te_text_model_encoder_layers_6_mlp_fc1,768,3072
lora_te_text_model_encoder_layers_6_mlp_fc2,3072,768
lora_te_text_model_encoder_layers_6_self_attn_k_proj,768,768
lora_te_text_model_encoder_layers_6_self_attn_out_proj,768,768
lora_te_text_model_encoder_layers_6_self_attn_q_proj,768,768
lora_te_text_model_encoder_layers_6_self_attn_v_proj,768,768
lora_te_text_model_encoder_layers_7_mlp_fc1,768,3072
lora_te_text_model_encoder_layers_7_mlp_fc2,3072,768
lora_te_text_model_encoder_layers_7_self_attn_k_proj,768,768
lora_te_text_model_encoder_layers_7_self_attn_out_proj,768,768
lora_te_text_model_encoder_layers_7_self_attn_q_proj,768,768
lora_te_text_model_encoder_layers_7_self_attn_v_proj,768,768
lora_te_text_model_encoder_layers_8_mlp_fc1,768,3072
lora_te_text_model_encoder_layers_8_mlp_fc2,3072,768
lora_te_text_model_encoder_layers_8_self_attn_k_proj,768,768
lora_te_text_model_encoder_layers_8_self_attn_out_proj,768,768
lora_te_text_model_encoder_layers_8_self_attn_q_proj,768,768
lora_te_text_model_encoder_layers_8_self_attn_v_proj,768,768
lora_te_text_model_encoder_layers_9_mlp_fc1,768,3072
lora_te_text_model_encoder_layers_9_mlp_fc2,3072,768
lora_te_text_model_encoder_layers_9_self_attn_k_proj,768,768
lora_te_text_model_encoder_layers_9_self_attn_out_proj,768,768
lora_te_text_model_encoder_layers_9_self_attn_q_proj,768,768
lora_te_text_model_encoder_layers_9_self_attn_v_proj,768,768
lora_unet_down_blocks_0_attentions_0_proj_in,320,320,1,1
lora_unet_down_blocks_0_attentions_0_proj_out,320,320,1,1
lora_unet_down_blocks_0_attentions_0_transformer_blocks_0_attn1_to_k,320,320
lora_unet_down_blocks_0_attentions_0_transformer_blocks_0_attn1_to_out_0,320,320
lora_unet_down_blocks_0_attentions_0_transformer_blocks_0_attn1_to_q,320,320
lora_unet_down_blocks_0_attentions_0_transformer_blocks_0_attn1_to_v,320,320
lora_unet_down_blocks_0_attentions_0_transformer_blocks_0_attn2_to_k,768,320
lora_unet_down_blocks_0_attentions_0_transformer_blocks_0_attn2_to_out_0,320,320
lora_unet_down_blocks_0_attentions_0_transformer_blocks_0_attn2_to_q,320,320
lora_unet_down_blocks_0_attentions_0_transformer_blocks_0_attn2_to_v,768,320
lora_unet_down_blocks_0_attentions_0_transformer_blocks_0_ff_net_0_proj,320,2560
lora_unet_down_blocks_0_attentions_0_transformer_blocks_0_ff_net_2,1280,320
lora_unet_down_blocks_0_attentions_1_proj_in,320,320,1,1
lora_unet_down_blocks_0_attentions_1_proj_out,320,320,1,1
lora_unet_down_blocks_0_attentions_1_transformer_blocks_0_attn1_to_k,320,320
lora_unet_down_blocks_0_attentions_1_transformer_blocks_0_attn1_to_out_0,320,320
lora_unet_down_blocks_0_attentions_1_transformer_blocks_0_attn1_to_q,320,320
lora_unet_down_blocks_0_attentions_1_transformer_blocks_0_attn1_to_v,320,320
lora_unet_down_blocks_0_attentions_1_transformer_blocks_0_attn2_to_k,768,320
lora_unet_down_blocks_0_attentions_1_transformer_blocks_0_attn2_to_out_0,320,320
lora_unet_down_blocks_0_attentions_1_transformer_blocks_0_attn2_to_q,320,320
lora_unet_down_blocks_0_attentions_1_transformer_blocks_0_attn2_to_v,768,320
lora_unet_down_blocks_0_attentions_1_transformer_blocks_0_ff_net_0_proj,320,2560
lora_unet_down_blocks_0_attentions_1_transformer_blocks_0_ff_net_2,1280,320
lora_unet_down_blocks_0_downsamplers_0_conv,320,320,3,3
lora_unet_down_blocks_0_resnets_0_conv1,320,320,3,3
lora_unet_down_blocks_0_resnets_0_conv2,320,320,3,3
lora_unet_down_blocks_0_resnets_0_time_emb_proj,1280,320
lora_unet_down_blocks_0_resnets_1_conv1,320,320,3,3
lora_unet_down_blocks_0_resnets_1_conv2,320,320,3,3
lora_unet_down_blocks_0_resnets_1_time_emb_proj,1280,320
lora_unet_down_blocks_1_attentions_0_proj_in,640,640,1,1
lora_unet_down_blocks_1_attentions_0_proj_out,640,640,1,1
lora_unet_down_blocks_1_attentions_0_transformer_blocks_0_attn1_to_k,640,640
lora_unet_down_blocks_1_attentions_0_transformer_blocks_0_attn1_to_out_0,640,640
